approach	metaheuristica	instancia	bks_referencia	bks_origen	gap_bks_porcentaje	repeticion	semilla	tiempo_segundos	mejor_costo	costo_solucion_inicial	mejora_absoluta	mejora_porcentaje	iteraciones_totales	mejoras	mejor_solucion_factible_final	n_resets_kick	costo_total_desde_reporte	n_tareas	parametros	conteo_operadores
binario_capacidad	busqueda_tabu_simple	gdb19	55.0	BKS	29.09090909090909	3		0.9478774540039012	71.0	71.0	0.0	0.0	102	2	True	0	71.0		aceptadas=102; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.00980392156862745; iteracion_mejor=1; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4080	relocate_intra=P1090/A25/M0; swap_intra=P1449/A44/M0; 2opt_intra=P1501/A32/M1; relocate_inter=P4/A0/M0; swap_inter=P7/A1/M1; 2opt_star=P7/A0/M0; cross_exchange=P8/A0/M0; or_opt_2=P10/A0/M0; or_opt_3=P4/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb19	55.0	BKS	21.818181818181817	4		0.8401089580002008	67.0	71.0	4.0	5.633802816901409	101	1	True	0	67.0		aceptadas=101; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.009900990099009901; iteracion_mejor=0; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4040	relocate_intra=P997/A33/M0; swap_intra=P1537/A35/M0; 2opt_intra=P1466/A32/M0; relocate_inter=P8/A0/M0; swap_inter=P3/A0/M0; 2opt_star=P8/A0/M0; cross_exchange=P4/A0/M0; or_opt_2=P7/A1/M1; or_opt_3=P10/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb19	55.0	BKS	29.09090909090909	5		0.708401652998873	71.0	71.0	0.0	0.0	101	1	True	0	71.0		aceptadas=101; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.009900990099009901; iteracion_mejor=0; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4040	relocate_intra=P1077/A31/M0; swap_intra=P1464/A41/M0; 2opt_intra=P1459/A28/M0; relocate_inter=P6/A0/M0; swap_inter=P7/A0/M0; 2opt_star=P7/A1/M1; cross_exchange=P7/A0/M0; or_opt_2=P6/A0/M0; or_opt_3=P7/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb2	339.0	BKS	27.13864306784661	1		1.5096762709872564	431.0	431.0	0.0	0.0	100	0	True	0	431.0		aceptadas=100; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4000	relocate_intra=P1128/A26/M0; swap_intra=P1419/A40/M0; 2opt_intra=P1453/A34/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb2	339.0	BKS	26.843657817109147	2		1.5846639010123909	430.0	431.0	1.0	0.23201856148491878	142	1	True	0	430.0		aceptadas=142; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=41; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5680	relocate_intra=P1576/A39/M0; swap_intra=P2058/A49/M1; 2opt_intra=P2046/A54/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb2	339.0	BKS	26.843657817109147	3		1.7829648009937955	430.0	431.0	1.0	0.23201856148491878	139	1	True	0	430.0		aceptadas=139; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=38; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5560	relocate_intra=P1557/A39/M0; swap_intra=P1970/A50/M1; 2opt_intra=P2033/A50/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb2	339.0	BKS	26.843657817109147	4		1.816551965996041	430.0	431.0	1.0	0.23201856148491878	129	1	True	0	430.0		aceptadas=129; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=28; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5160	relocate_intra=P1422/A39/M0; swap_intra=P1874/A45/M1; 2opt_intra=P1864/A45/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb2	339.0	BKS	26.843657817109147	5		1.5653782020090148	430.0	431.0	1.0	0.23201856148491878	133	1	True	0	430.0		aceptadas=133; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=32; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5320	relocate_intra=P1494/A32/M0; swap_intra=P1935/A52/M0; 2opt_intra=P1891/A49/M1; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb20	121.0	BKS	22.31404958677686	1		1.4524198260041885	148.0	147.0	-1.0	-0.6802721088435374	125	10	True	0	148.0		aceptadas=125; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.048; iteracion_mejor=24; iteraciones_con_violacion=6; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5000	relocate_intra=P1330/A45/M4; swap_intra=P1721/A41/M1; 2opt_intra=P1709/A33/M1; relocate_inter=P24/A0/M0; swap_inter=P37/A1/M1; 2opt_star=P40/A2/M1; cross_exchange=P43/A1/M1; or_opt_2=P54/A1/M0; or_opt_3=P42/A1/M1
binario_capacidad	busqueda_tabu_simple	gdb20	121.0	BKS	19.00826446280992	2		1.207480436001788	144.0	147.0	3.0	2.0408163265306123	110	8	True	0	144.0		aceptadas=110; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.01818181818181818; iteracion_mejor=9; iteraciones_con_violacion=2; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4400	relocate_intra=P1303/A39/M1; swap_intra=P1521/A38/M3; 2opt_intra=P1496/A31/M2; relocate_inter=P10/A0/M0; swap_inter=P19/A0/M0; 2opt_star=P8/A0/M0; cross_exchange=P13/A1/M1; or_opt_2=P13/A1/M1; or_opt_3=P17/A0/M0
