approach	metaheuristica	instancia	bks_referencia	bks_origen	gap_bks_porcentaje	repeticion	semilla	tiempo_segundos	mejor_costo	costo_solucion_inicial	mejora_absoluta	mejora_porcentaje	iteraciones_totales	mejoras	mejor_solucion_factible_final	n_resets_kick	costo_total_desde_reporte	n_tareas	parametros	conteo_operadores
pr_aislado	busqueda_tabu_simple	gdb10	275.0	BKS	14.181818181818182	5		5.5466515040025115	314.0	320.0	6.0	1.875	400	1	True	13	314.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=1; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=8; iteraciones_todos_tabu=0; lambda_capacidad=150.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4740/A81/M0; swap_intra=P5640/A156/M0; 2opt_intra=P5620/A163/M1; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb12	458.0	BKS	42.5764192139738	1		6.10099715499382	653.0	703.0	50.0	7.112375533428166	400	7	True	13	653.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.01; iteracion_mejor=6; iteraciones_con_violacion=4; iteraciones_max=400; iteraciones_sin_mejora_final=3; iteraciones_todos_tabu=0; lambda_capacidad=240.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P3968/A108/M0; swap_intra=P5870/A176/M1; 2opt_intra=P6002/A112/M2; relocate_inter=P27/A2/M2; swap_inter=P30/A1/M1; 2opt_star=P30/A1/M1; cross_exchange=P25/A0/M0; or_opt_2=P29/A0/M0; or_opt_3=P19/A0/M0
pr_aislado	busqueda_tabu_simple	gdb12	458.0	BKS	44.32314410480349	2		5.523547151999082	661.0	703.0	42.0	5.974395448079658	400	8	True	13	661.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0125; iteracion_mejor=8; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=1; iteraciones_todos_tabu=0; lambda_capacidad=240.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4111/A108/M0; swap_intra=P5769/A179/M2; 2opt_intra=P5920/A108/M2; relocate_inter=P20/A0/M0; swap_inter=P33/A2/M2; 2opt_star=P31/A1/M1; cross_exchange=P33/A2/M1; or_opt_2=P46/A0/M0; or_opt_3=P37/A0/M0
pr_aislado	busqueda_tabu_simple	gdb12	458.0	BKS	36.02620087336245	3		5.9254443690006156	623.0	703.0	80.0	11.379800853485063	400	12	True	12	623.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0125; iteracion_mejor=11; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=28; iteraciones_todos_tabu=0; lambda_capacidad=240.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P3828/A122/M2; swap_intra=P5970/A172/M3; 2opt_intra=P6002/A101/M2; relocate_inter=P33/A1/M1; swap_inter=P40/A3/M3; 2opt_star=P38/A0/M0; cross_exchange=P32/A0/M0; or_opt_2=P33/A1/M1; or_opt_3=P24/A0/M0
pr_aislado	busqueda_tabu_simple	gdb12	458.0	BKS	42.5764192139738	4		6.551774300009129	653.0	703.0	50.0	7.112375533428166	400	10	True	12	653.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0125; iteracion_mejor=26; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=13; iteraciones_todos_tabu=0; lambda_capacidad=240.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P3968/A82/M1; swap_intra=P5896/A187/M1; 2opt_intra=P5936/A126/M3; relocate_inter=P27/A2/M2; swap_inter=P34/A3/M3; 2opt_star=P34/A0/M0; cross_exchange=P39/A0/M0; or_opt_2=P25/A0/M0; or_opt_3=P41/A0/M0
pr_aislado	busqueda_tabu_simple	gdb12	458.0	BKS	36.24454148471616	5		6.072966542007634	624.0	703.0	79.0	11.2375533428165	400	8	True	13	624.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0075; iteracion_mejor=8; iteraciones_con_violacion=3; iteraciones_max=400; iteraciones_sin_mejora_final=1; iteraciones_todos_tabu=0; lambda_capacidad=240.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4113/A140/M0; swap_intra=P5844/A146/M1; 2opt_intra=P5923/A111/M4; relocate_inter=P25/A1/M1; swap_inter=P20/A1/M1; 2opt_star=P22/A1/M1; cross_exchange=P17/A0/M0; or_opt_2=P22/A0/M0; or_opt_3=P14/A0/M0
pr_aislado	busqueda_tabu_simple	gdb13	536.0	BKS	15.858208955223882	1		6.487868809010251	621.0	660.0	39.0	5.909090909090909	400	18	True	11	621.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0825; iteracion_mejor=47; iteraciones_con_violacion=33; iteraciones_max=400; iteraciones_sin_mejora_final=22; iteraciones_todos_tabu=0; lambda_capacidad=110.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4144/A103/M1; swap_intra=P5252/A146/M1; 2opt_intra=P5284/A118/M6; relocate_inter=P202/A1/M0; swap_inter=P217/A14/M5; 2opt_star=P231/A8/M1; cross_exchange=P225/A10/M4; or_opt_2=P227/A0/M0; or_opt_3=P218/A0/M0
pr_aislado	busqueda_tabu_simple	gdb13	536.0	BKS	10.074626865671641	2		5.720257494001999	590.0	660.0	70.0	10.606060606060606	400	17	True	11	590.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0325; iteracion_mejor=45; iteraciones_con_violacion=13; iteraciones_max=400; iteraciones_sin_mejora_final=24; iteraciones_todos_tabu=0; lambda_capacidad=110.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4357/A93/M2; swap_intra=P5563/A154/M4; 2opt_intra=P5560/A140/M2; relocate_inter=P74/A1/M1; swap_inter=P96/A9/M5; 2opt_star=P88/A3/M3; cross_exchange=P96/A0/M0; or_opt_2=P86/A0/M0; or_opt_3=P80/A0/M0
pr_aislado	busqueda_tabu_simple	gdb13	536.0	BKS	7.462686567164178	3		6.23366991399962	576.0	660.0	84.0	12.727272727272727	400	21	True	11	576.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.04; iteracion_mejor=53; iteraciones_con_violacion=16; iteraciones_max=400; iteraciones_sin_mejora_final=16; iteraciones_todos_tabu=0; lambda_capacidad=110.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4367/A85/M3; swap_intra=P5400/A156/M3; 2opt_intra=P5593/A143/M5; relocate_inter=P84/A0/M0; swap_inter=P115/A9/M6; 2opt_star=P119/A3/M2; cross_exchange=P107/A4/M2; or_opt_2=P106/A0/M0; or_opt_3=P109/A0/M0
pr_aislado	busqueda_tabu_simple	gdb13	536.0	BKS	18.097014925373134	4		6.686047202005284	633.0	660.0	27.0	4.090909090909091	400	19	True	11	633.0		aceptadas=400; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.1475; iteracion_mejor=105; iteraciones_con_violacion=59; iteraciones_max=400; iteraciones_sin_mejora_final=24; iteraciones_todos_tabu=0; lambda_capacidad=110.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P3811/A93/M2; swap_intra=P4867/A108/M8; 2opt_intra=P4962/A140/M4; relocate_inter=P334/A2/M0; swap_inter=P436/A27/M3; 2opt_star=P380/A17/M1; cross_exchange=P371/A13/M1; or_opt_2=P399/A0/M0; or_opt_3=P440/A0/M0
pr_aislado	busqueda_tabu_simple	gdb13	536.0	BKS	19.029850746268657	5		4.966001909997431	638.0	660.0	22.0	3.3333333333333335	400	19	True	12	638.0		aceptadas=400; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.025; iteracion_mejor=29; iteraciones_con_violacion=10; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=110.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4421/A90/M6; swap_intra=P5548/A155/M4; 2opt_intra=P5631/A145/M3; relocate_inter=P67/A3/M2; swap_inter=P63/A1/M0; 2opt_star=P76/A2/M1; cross_exchange=P61/A4/M3; or_opt_2=P74/A0/M0; or_opt_3=P59/A0/M0
pr_aislado	busqueda_tabu_simple	gdb14	100.0	BKS	17.0	1		4.427893194006174	117.0	121.0	4.0	3.3057851239669422	400	5	True	13	117.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0025; iteracion_mejor=4; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=5; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4359/A118/M1; swap_intra=P5873/A161/M0; 2opt_intra=P5728/A120/M3; relocate_inter=P3/A0/M0; swap_inter=P9/A0/M0; 2opt_star=P9/A1/M1; cross_exchange=P9/A0/M0; or_opt_2=P4/A0/M0; or_opt_3=P6/A0/M0
pr_aislado	busqueda_tabu_simple	gdb14	100.0	BKS	18.0	2		4.546952749005868	118.0	121.0	3.0	2.479338842975207	400	4	True	13	118.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0025; iteracion_mejor=5; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=4; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4293/A130/M1; swap_intra=P5830/A165/M0; 2opt_intra=P5837/A104/M2; relocate_inter=P6/A1/M1; swap_inter=P10/A0/M0; 2opt_star=P7/A0/M0; cross_exchange=P4/A0/M0; or_opt_2=P7/A0/M0; or_opt_3=P6/A0/M0
pr_aislado	busqueda_tabu_simple	gdb14	100.0	BKS	22.0	3		4.217754333993071	122.0	121.0	-1.0	-0.8264462809917356	400	4	True	13	122.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0025; iteracion_mejor=3; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=6; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4463/A121/M1; swap_intra=P5754/A160/M1; 2opt_intra=P5743/A118/M1; relocate_inter=P4/A0/M0; swap_inter=P10/A0/M0; 2opt_star=P2/A0/M0; cross_exchange=P5/A1/M1; or_opt_2=P3/A0/M0; or_opt_3=P16/A0/M0
pr_aislado	busqueda_tabu_simple	gdb14	100.0	BKS	19.0	4		4.310190438001882	119.0	121.0	2.0	1.6528925619834711	400	4	True	13	119.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0025; iteracion_mejor=3; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=6; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4373/A122/M0; swap_intra=P5673/A154/M3; 2opt_intra=P5914/A123/M0; relocate_inter=P8/A0/M0; swap_inter=P9/A1/M1; 2opt_star=P5/A0/M0; cross_exchange=P6/A0/M0; or_opt_2=P5/A0/M0; or_opt_3=P7/A0/M0
pr_aislado	busqueda_tabu_simple	gdb14	100.0	BKS	18.0	5		4.542027080009575	118.0	121.0	3.0	2.479338842975207	400	3	True	13	118.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0025; iteracion_mejor=3; iteraciones_con_violacion=1; iteraciones_max=400; iteraciones_sin_mejora_final=6; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4329/A128/M1; swap_intra=P5799/A159/M0; 2opt_intra=P5832/A112/M1; relocate_inter=P6/A0/M0; swap_inter=P5/A0/M0; 2opt_star=P9/A0/M0; cross_exchange=P3/A1/M1; or_opt_2=P10/A0/M0; or_opt_3=P7/A0/M0
pr_aislado	busqueda_tabu_simple	gdb15	58.0	BKS	10.344827586206897	1		4.588383273992804	64.0	64.0	0.0	0.0	400	0	True	13	64.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=20.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4607/A130/M0; swap_intra=P5671/A121/M0; 2opt_intra=P5722/A149/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb15	58.0	BKS	10.344827586206897	2		4.961274888002663	64.0	64.0	0.0	0.0	400	0	True	13	64.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=20.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4568/A123/M0; swap_intra=P5765/A129/M0; 2opt_intra=P5667/A148/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb15	58.0	BKS	10.344827586206897	3		4.930625905006309	64.0	64.0	0.0	0.0	400	0	True	13	64.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=20.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4598/A120/M0; swap_intra=P5636/A123/M0; 2opt_intra=P5766/A157/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb15	58.0	BKS	10.344827586206897	4		4.047292435992858	64.0	64.0	0.0	0.0	400	0	True	13	64.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=20.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4577/A117/M0; swap_intra=P5697/A126/M0; 2opt_intra=P5726/A157/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb15	58.0	BKS	10.344827586206897	5		4.344533640003647	64.0	64.0	0.0	0.0	400	0	True	13	64.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=10; iteraciones_todos_tabu=0; lambda_capacidad=20.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4693/A107/M0; swap_intra=P5696/A138/M0; 2opt_intra=P5611/A155/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
pr_aislado	busqueda_tabu_simple	gdb16	127.0	BKS	11.023622047244094	1		5.31136492099904	141.0	141.0	0.0	0.0	400	9	True	13	141.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.01; iteracion_mejor=9; iteraciones_con_violacion=4; iteraciones_max=400; iteraciones_sin_mejora_final=0; iteraciones_todos_tabu=0; lambda_capacidad=30.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4624/A91/M2; swap_intra=P5538/A150/M1; 2opt_intra=P5678/A155/M2; relocate_inter=P16/A1/M1; swap_inter=P22/A1/M1; 2opt_star=P25/A1/M1; cross_exchange=P35/A1/M1; or_opt_2=P30/A0/M0; or_opt_3=P32/A0/M0
pr_aislado	busqueda_tabu_simple	gdb16	127.0	BKS	6.299212598425196	2		5.819705272006104	135.0	141.0	6.0	4.25531914893617	400	9	True	12	135.0		aceptadas=400; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.01; iteracion_mejor=20; iteraciones_con_violacion=4; iteraciones_max=400; iteraciones_sin_mejora_final=19; iteraciones_todos_tabu=0; lambda_capacidad=30.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra=P4688/A78/M4; swap_intra=P5668/A146/M0; 2opt_intra=P5484/A172/M1; relocate_inter=P24/A1/M1; swap_inter=P25/A1/M1; 2opt_star=P27/A0/M0; cross_exchange=P30/A2/M2; or_opt_2=P26/A0/M0; or_opt_3=P28/A0/M0
