metaheuristica,instancia,id_corrida,config_id,repeticion,semilla,backend_evaluacion_solicitado,backend_evaluacion_real,tiempo_segundos,iteraciones_totales,vecinos_evaluados,movimientos_tabu_bloqueados,mejoras,usar_penalizacion_capacidad,lambda_capacidad,n_iniciales_evaluados,iniciales_infactibles_aceptadas,aceptaciones_solucion_infactible,mejor_solucion_factible_final,costo_solucion_inicial,mejor_costo,mejora_absoluta,mejora_porcentaje_inicial_vs_final,bks_referencia,bks_origen,gap_bks_porcentaje,mejor_solucion_tr_legible,reporte_detalle_deadheading,costo_total_desde_reporte,propuesto_relocate_intra,propuesto_swap_intra,propuesto_2opt_intra,propuesto_relocate_inter,propuesto_swap_inter,propuesto_2opt_star,propuesto_cross_exchange,aceptado_relocate_intra,aceptado_swap_intra,aceptado_2opt_intra,aceptado_relocate_inter,aceptado_swap_inter,aceptado_2opt_star,aceptado_cross_exchange,mejoraron_relocate_intra,mejoraron_swap_intra,mejoraron_2opt_intra,mejoraron_relocate_inter,mejoraron_swap_inter,mejoraron_2opt_star,mejoraron_cross_exchange,trayectoria_mejor_relocate_intra,trayectoria_mejor_swap_intra,trayectoria_mejor_2opt_intra,trayectoria_mejor_relocate_inter,trayectoria_mejor_swap_inter,trayectoria_mejor_2opt_star,trayectoria_mejor_cross_exchange,param_iteraciones,param_tam_vecindario,param_tenure_tabu
busqueda_tabu,gdb1,gdb1-tabu-cfg1-rep1-seed2118098860,tabu-cfg1,1,2118098860,gpu,gpu,0.3620157629993628,300,6000,69,8,True,180.0,1,0,0,True,462.0,419.0,43.0,9.307359307359308,316.0,BKS,32.594936708860764,R1: D -> TR2 -> TR21 -> TR7 -> TR6 -> TR9 -> D || R2: D -> TR5 -> TR12 -> TR10 -> TR13 -> D || R3: D -> TR3 -> TR17 -> TR14 -> TR16 -> TR18 -> D || R4: D -> TR4 -> TR22 -> TR19 -> TR11 -> TR15 -> D || R5: D -> TR1 -> TR8 -> TR20 -> D,"VEHÍCULO #1:
  [SERVICIO] TR2 (1,4) | Costo: 17.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 9 (para servir TR21 9->11) Caminos: ['4', '2', '9'] (Costo: 11.0)
    - Arco 4 -> 2 | Costo: 9.0
    - Arco 2 -> 9 | Costo: 2.0
  [SERVICIO] TR21 (9,11) | Costo: 14.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 2 (para servir TR7 2->4) Caminos: ['11', '9', '2'] (Costo: 16.0)
    - Arco 11 -> 9 | Costo: 14.0
    - Arco 9 -> 2 | Costo: 2.0
  [SERVICIO] TR7 (2,4) | Costo: 9.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR6 2->3) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR6 (2,3) | Costo: 18.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR9 (3,4) | Costo: 20.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 4 -> Depósito 1 Caminos: ['4', '1'] (Costo: 17.0)
    - Arco 4 -> 1 | Costo: 17.0
  TOTAL VEHÍCULO #1: Costo = 131.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #2:
  [SERVICIO] TR5 (1,12) | Costo: 4.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 12 -> 5 (para servir TR12 5->11) Caminos: ['12', '6', '5'] (Costo: 10.0)
    - Arco 12 -> 6 | Costo: 3.0
    - Arco 6 -> 5 | Costo: 7.0
  [SERVICIO] TR12 (5,11) | Costo: 20.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 3 (para servir TR10 3->5) Caminos: ['11', '5', '3'] (Costo: 25.0)
    - Arco 11 -> 5 | Costo: 20.0
    - Arco 5 -> 3 | Costo: 5.0
  [SERVICIO] TR10 (3,5) | Costo: 5.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR13 (5,12) | Costo: 11.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #2: Costo = 79.0 | Demanda = 4.0 / 5.0 [OK]

VEHÍCULO #3:
  [SERVICIO] TR3 (1,7) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR17 (7,12) | Costo: 18.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 12 -> 6 (para servir TR14 6->7) Caminos: ['12', '6'] (Costo: 3.0)
    - Arco 12 -> 6 | Costo: 3.0
  [SERVICIO] TR14 (6,7) | Costo: 4.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR16 (7,8) | Costo: 8.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR18 (8,10) | Costo: 3.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 10 -> Depósito 1 Caminos: ['10', '1'] (Costo: 19.0)
    - Arco 10 -> 1 | Costo: 19.0
  TOTAL VEHÍCULO #3: Costo = 74.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #4:
  [SERVICIO] TR4 (1,10) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR22 (10,11) | Costo: 12.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 8 (para servir TR19 8->11) Caminos: ['11', '8'] (Costo: 10.0)
    - Arco 11 -> 8 | Costo: 10.0
  [SERVICIO] TR19 (8,11) | Costo: 10.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR11 5->6) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR11 (5,6) | Costo: 7.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR15 (6,12) | Costo: 3.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #4: Costo = 85.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #5:
  [SERVICIO] TR1 (1,2) | Costo: 13.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR8 (2,9) | Costo: 2.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR20 (9,10) | Costo: 16.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [RETORNO] 10 -> Depósito 1 Caminos: ['10', '1'] (Costo: 19.0)
    - Arco 10 -> 1 | Costo: 19.0
  TOTAL VEHÍCULO #5: Costo = 50.0 | Demanda = 3.0 / 5.0 [OK]

COSTO TOTAL DE LA SOLUCIÓN: 419.0",419.0,728,877,914,739,919,902,921,56,47,31,26,37,52,51,1,3,1,1,0,1,1,41,43,25,23,32,37,37,300,20,10
busqueda_tabu,gdb1,gdb1-tabu-cfg1-rep2-seed2118098861,tabu-cfg1,2,2118098861,gpu,gpu,0.37762420599756297,300,6000,75,9,True,180.0,1,0,0,True,462.0,410.0,52.0,11.255411255411255,316.0,BKS,29.746835443037973,R1: D -> TR1 -> TR21 -> TR20 -> TR19 -> TR13 -> D || R2: D -> TR5 -> TR14 -> TR16 -> TR18 -> TR15 -> D || R3: D -> TR2 -> TR8 -> TR6 -> TR9 -> TR7 -> D || R4: D -> TR4 -> TR22 -> TR10 -> TR12 -> TR11 -> D || R5: D -> TR3 -> TR17 -> D,"VEHÍCULO #1:
  [SERVICIO] TR1 (1,2) | Costo: 13.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 2 -> 9 (para servir TR21 9->11) Caminos: ['2', '9'] (Costo: 2.0)
    - Arco 2 -> 9 | Costo: 2.0
  [SERVICIO] TR21 (9,11) | Costo: 14.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 9 (para servir TR20 9->10) Caminos: ['11', '9'] (Costo: 14.0)
    - Arco 11 -> 9 | Costo: 14.0
  [SERVICIO] TR20 (9,10) | Costo: 16.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 10 -> 8 (para servir TR19 8->11) Caminos: ['10', '8'] (Costo: 3.0)
    - Arco 10 -> 8 | Costo: 3.0
  [SERVICIO] TR19 (8,11) | Costo: 10.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR13 5->12) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR13 (5,12) | Costo: 11.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #1: Costo = 107.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #2:
  [SERVICIO] TR5 (1,12) | Costo: 4.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 12 -> 6 (para servir TR14 6->7) Caminos: ['12', '6'] (Costo: 3.0)
    - Arco 12 -> 6 | Costo: 3.0
  [SERVICIO] TR14 (6,7) | Costo: 4.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR16 (7,8) | Costo: 8.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR18 (8,10) | Costo: 3.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 10 -> 6 (para servir TR15 6->12) Caminos: ['10', '8', '7', '6'] (Costo: 15.0)
    - Arco 10 -> 8 | Costo: 3.0
    - Arco 8 -> 7 | Costo: 8.0
    - Arco 7 -> 6 | Costo: 4.0
  [SERVICIO] TR15 (6,12) | Costo: 3.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #2: Costo = 44.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #3:
  [SERVICIO] TR2 (1,4) | Costo: 17.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR8 2->9) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR8 (2,9) | Costo: 2.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 9 -> 2 (para servir TR6 2->3) Caminos: ['9', '2'] (Costo: 2.0)
    - Arco 9 -> 2 | Costo: 2.0
  [SERVICIO] TR6 (2,3) | Costo: 18.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR9 (3,4) | Costo: 20.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR7 2->4) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR7 (2,4) | Costo: 9.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 4 -> Depósito 1 Caminos: ['4', '1'] (Costo: 17.0)
    - Arco 4 -> 1 | Costo: 17.0
  TOTAL VEHÍCULO #3: Costo = 103.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #4:
  [SERVICIO] TR4 (1,10) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR22 (10,11) | Costo: 12.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 3 (para servir TR10 3->5) Caminos: ['11', '5', '3'] (Costo: 25.0)
    - Arco 11 -> 5 | Costo: 20.0
    - Arco 5 -> 3 | Costo: 5.0
  [SERVICIO] TR10 (3,5) | Costo: 5.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR12 (5,11) | Costo: 20.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR11 5->6) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR11 (5,6) | Costo: 7.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 6 -> Depósito 1 Caminos: ['6', '12', '1'] (Costo: 7.0)
    - Arco 6 -> 12 | Costo: 3.0
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #4: Costo = 115.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #5:
  [SERVICIO] TR3 (1,7) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR17 (7,12) | Costo: 18.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #5: Costo = 41.0 | Demanda = 2.0 / 5.0 [OK]

COSTO TOTAL DE LA SOLUCIÓN: 410.0",410.0,662,882,938,755,923,912,928,39,38,51,25,29,74,44,1,0,3,0,1,2,2,13,7,13,2,7,13,6,300,20,10
busqueda_tabu,gdb1,gdb1-tabu-cfg2-rep1-seed2118098960,tabu-cfg2,1,2118098960,gpu,gpu,0.3524843769992003,300,6000,125,9,True,180.0,1,0,0,True,462.0,419.0,43.0,9.307359307359308,316.0,BKS,32.594936708860764,R1: D -> TR1 -> TR6 -> TR9 -> TR8 -> TR20 -> D || R2: D -> TR4 -> TR18 -> TR22 -> TR19 -> TR13 -> D || R3: D -> TR5 -> TR11 -> TR14 -> TR17 -> D || R4: D -> TR3 -> TR16 -> TR15 -> D || R5: D -> TR2 -> TR7 -> TR10 -> TR12 -> TR21 -> D,"VEHÍCULO #1:
  [SERVICIO] TR1 (1,2) | Costo: 13.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR6 (2,3) | Costo: 18.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR9 (3,4) | Costo: 20.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR8 2->9) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR8 (2,9) | Costo: 2.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR20 (9,10) | Costo: 16.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 10 -> Depósito 1 Caminos: ['10', '1'] (Costo: 19.0)
    - Arco 10 -> 1 | Costo: 19.0
  TOTAL VEHÍCULO #1: Costo = 97.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #2:
  [SERVICIO] TR4 (1,10) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 10 -> 8 (para servir TR18 8->10) Caminos: ['10', '8'] (Costo: 3.0)
    - Arco 10 -> 8 | Costo: 3.0
  [SERVICIO] TR18 (8,10) | Costo: 3.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR22 (10,11) | Costo: 12.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 8 (para servir TR19 8->11) Caminos: ['11', '8'] (Costo: 10.0)
    - Arco 11 -> 8 | Costo: 10.0
  [SERVICIO] TR19 (8,11) | Costo: 10.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR13 5->12) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR13 (5,12) | Costo: 11.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #2: Costo = 92.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #3:
  [SERVICIO] TR5 (1,12) | Costo: 4.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 12 -> 5 (para servir TR11 5->6) Caminos: ['12', '6', '5'] (Costo: 10.0)
    - Arco 12 -> 6 | Costo: 3.0
    - Arco 6 -> 5 | Costo: 7.0
  [SERVICIO] TR11 (5,6) | Costo: 7.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR14 (6,7) | Costo: 4.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR17 (7,12) | Costo: 18.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #3: Costo = 47.0 | Demanda = 4.0 / 5.0 [OK]

VEHÍCULO #4:
  [SERVICIO] TR3 (1,7) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR16 (7,8) | Costo: 8.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 8 -> 6 (para servir TR15 6->12) Caminos: ['8', '7', '6'] (Costo: 12.0)
    - Arco 8 -> 7 | Costo: 8.0
    - Arco 7 -> 6 | Costo: 4.0
  [SERVICIO] TR15 (6,12) | Costo: 3.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #4: Costo = 46.0 | Demanda = 3.0 / 5.0 [OK]

VEHÍCULO #5:
  [SERVICIO] TR2 (1,4) | Costo: 17.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR7 2->4) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR7 (2,4) | Costo: 9.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 3 (para servir TR10 3->5) Caminos: ['4', '3'] (Costo: 20.0)
    - Arco 4 -> 3 | Costo: 20.0
  [SERVICIO] TR10 (3,5) | Costo: 5.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR12 (5,11) | Costo: 20.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 9 (para servir TR21 9->11) Caminos: ['11', '9'] (Costo: 14.0)
    - Arco 11 -> 9 | Costo: 14.0
  [SERVICIO] TR21 (9,11) | Costo: 14.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 11 -> Depósito 1 Caminos: ['11', '8', '7', '6', '12', '1'] (Costo: 29.0)
    - Arco 11 -> 8 | Costo: 10.0
    - Arco 8 -> 7 | Costo: 8.0
    - Arco 7 -> 6 | Costo: 4.0
    - Arco 6 -> 12 | Costo: 3.0
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #5: Costo = 137.0 | Demanda = 5.0 / 5.0 [OK]

COSTO TOTAL DE LA SOLUCIÓN: 419.0",419.0,692,907,950,730,934,925,862,56,37,47,18,31,65,46,5,1,1,1,0,0,1,17,9,9,2,5,10,11,300,20,15
busqueda_tabu,gdb1,gdb1-tabu-cfg2-rep2-seed2118098961,tabu-cfg2,2,2118098961,gpu,gpu,0.3505959760004771,300,6000,146,11,True,180.0,1,0,0,True,462.0,416.0,46.0,9.956709956709958,316.0,BKS,31.645569620253166,R1: D -> TR3 -> TR16 -> TR18 -> TR14 -> TR17 -> D || R2: D -> TR1 -> TR7 -> TR8 -> TR20 -> D || R3: D -> TR4 -> TR22 -> TR19 -> TR6 -> TR9 -> D || R4: D -> TR2 -> TR21 -> TR12 -> TR11 -> TR15 -> D || R5: D -> TR5 -> TR10 -> TR13 -> D,"VEHÍCULO #1:
  [SERVICIO] TR3 (1,7) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR16 (7,8) | Costo: 8.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR18 (8,10) | Costo: 3.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 10 -> 6 (para servir TR14 6->7) Caminos: ['10', '8', '7', '6'] (Costo: 15.0)
    - Arco 10 -> 8 | Costo: 3.0
    - Arco 8 -> 7 | Costo: 8.0
    - Arco 7 -> 6 | Costo: 4.0
  [SERVICIO] TR14 (6,7) | Costo: 4.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR17 (7,12) | Costo: 18.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #1: Costo = 71.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #2:
  [SERVICIO] TR1 (1,2) | Costo: 13.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR7 (2,4) | Costo: 9.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 2 (para servir TR8 2->9) Caminos: ['4', '2'] (Costo: 9.0)
    - Arco 4 -> 2 | Costo: 9.0
  [SERVICIO] TR8 (2,9) | Costo: 2.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [SERVICIO] TR20 (9,10) | Costo: 16.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [RETORNO] 10 -> Depósito 1 Caminos: ['10', '1'] (Costo: 19.0)
    - Arco 10 -> 1 | Costo: 19.0
  TOTAL VEHÍCULO #2: Costo = 68.0 | Demanda = 4.0 / 5.0 [OK]

VEHÍCULO #3:
  [SERVICIO] TR4 (1,10) | Costo: 19.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [SERVICIO] TR22 (10,11) | Costo: 12.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 8 (para servir TR19 8->11) Caminos: ['11', '8'] (Costo: 10.0)
    - Arco 11 -> 8 | Costo: 10.0
  [SERVICIO] TR19 (8,11) | Costo: 10.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 2 (para servir TR6 2->3) Caminos: ['11', '9', '2'] (Costo: 16.0)
    - Arco 11 -> 9 | Costo: 14.0
    - Arco 9 -> 2 | Costo: 2.0
  [SERVICIO] TR6 (2,3) | Costo: 18.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR9 (3,4) | Costo: 20.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 4 -> Depósito 1 Caminos: ['4', '1'] (Costo: 17.0)
    - Arco 4 -> 1 | Costo: 17.0
  TOTAL VEHÍCULO #3: Costo = 122.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #4:
  [SERVICIO] TR2 (1,4) | Costo: 17.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 4 -> 9 (para servir TR21 9->11) Caminos: ['4', '2', '9'] (Costo: 11.0)
    - Arco 4 -> 2 | Costo: 9.0
    - Arco 2 -> 9 | Costo: 2.0
  [SERVICIO] TR21 (9,11) | Costo: 14.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR12 5->11) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR12 (5,11) | Costo: 20.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [DEADHEADING] 11 -> 5 (para servir TR11 5->6) Caminos: ['11', '5'] (Costo: 20.0)
    - Arco 11 -> 5 | Costo: 20.0
  [SERVICIO] TR11 (5,6) | Costo: 7.0 | Demanda +1.0 = 4.0 / 5.0 [OK]
  [SERVICIO] TR15 (6,12) | Costo: 3.0 | Demanda +1.0 = 5.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #4: Costo = 116.0 | Demanda = 5.0 / 5.0 [OK]

VEHÍCULO #5:
  [SERVICIO] TR5 (1,12) | Costo: 4.0 | Demanda +1.0 = 1.0 / 5.0 [OK]
  [DEADHEADING] 12 -> 3 (para servir TR10 3->5) Caminos: ['12', '6', '5', '3'] (Costo: 15.0)
    - Arco 12 -> 6 | Costo: 3.0
    - Arco 6 -> 5 | Costo: 7.0
    - Arco 5 -> 3 | Costo: 5.0
  [SERVICIO] TR10 (3,5) | Costo: 5.0 | Demanda +1.0 = 2.0 / 5.0 [OK]
  [SERVICIO] TR13 (5,12) | Costo: 11.0 | Demanda +1.0 = 3.0 / 5.0 [OK]
  [RETORNO] 12 -> Depósito 1 Caminos: ['12', '1'] (Costo: 4.0)
    - Arco 12 -> 1 | Costo: 4.0
  TOTAL VEHÍCULO #5: Costo = 39.0 | Demanda = 3.0 / 5.0 [OK]

COSTO TOTAL DE LA SOLUCIÓN: 416.0",416.0,668,939,936,772,894,898,893,33,57,52,12,33,73,40,1,4,1,0,1,2,2,27,51,43,12,28,66,37,300,20,15
